"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R150","2019-07-27 19:00:00","105.000","46.000","0.800","27.100","0.990","994.200","-99.000","41.000","-99.000","-99.000","-99.000","32.200","","24.600",""
"C0S690","2019-07-27 19:00:00","522.000","13.000","0.400","24.000","0.950","949.600","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","22.900",""
"C0U870","2019-07-27 19:00:00","474.000","0.000","0.200","25.100","0.930","956.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","23.500",""
"C0A520","2019-07-27 19:00:00","48.000","242.000","0.700","27.900","0.870","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","25.900",""
"C0X130","2019-07-27 19:00:00","27.000","0.000","0.000","28.000","0.930","1003.900","-99.000","1.000","-99.000","-99.000","-99.000","33.300","","26.700",""
"C0V400","2019-07-27 19:00:00","56.000","90.000","1.900","27.200","0.920","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.100",""
"C0UA40","2019-07-27 19:00:00","1121.000","202.000","1.000","21.100","0.860","887.100","-99.000","1.000","-99.000","-99.000","-99.000","27.400","","20.100",""
"C0G720","2019-07-27 19:00:00","50.000","113.000","1.200","28.300","0.790","1001.700","-99.000","2.000","-99.000","-99.000","-99.000","33.100","","25.900",""
"C0G890","2019-07-27 19:00:00","24.000","97.000","2.400","25.600","1.000","1004.800","-99.000","1.500","-99.000","-99.000","-99.000","33.100","","25.600",""
"C0I540","2019-07-27 19:00:00","3344.000","106.000","2.600","8.900","1.000","684.100","-99.000","-99.000","-99.000","-99.000","-99.000","16.200","","7.600",""
"C0K390","2019-07-27 19:00:00","31.000","147.000","1.800","27.500","0.800","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.900",""
"C0T9A0","2019-07-27 19:00:00","498.000","0.000","0.000","24.800","0.990","952.700","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.700",""
"C0AH40","2019-07-27 19:00:00","426.000","3.000","1.000","26.700","0.920","960.200","-99.000","13.500","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0X280","2019-07-27 19:00:00","22.000","162.000","0.300","28.500","0.830","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.300",""
"C0V620","2019-07-27 19:00:00","18.000","79.000","1.200","28.600","0.810","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.100",""
"C0H960","2019-07-27 19:00:00","120.000","17.000","3.000","26.000","0.970","993.200","-99.000","12.000","-99.000","-99.000","-99.000","33.900","","25.400",""
"C0M530","2019-07-27 19:00:00","1385.000","80.000","0.600","17.800","0.990","866.300","-99.000","22.500","-99.000","-99.000","-99.000","23.100","","17.800",""
"C0R170","2019-07-27 19:00:00","26.000","31.000","1.000","27.800","1.000","1004.100","-99.000","1.500","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0I420","2019-07-27 19:00:00","305.000","8.000","0.800","23.800","0.950","974.600","-99.000","-99.000","-99.000","-99.000","-99.000","33.300","","22.700",""
"C0A640","2019-07-27 19:00:00","241.000","0.000","0.000","27.300","0.800","982.500","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.800",""
"C0A930","2019-07-27 19:00:00","216.000","0.000","0.000","27.300","0.980","981.400","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.800",""
"C0F9M0","2019-07-27 19:00:00","230.000","173.000","2.300","25.300","0.930","982.500","-99.000","24.500","-99.000","-99.000","-99.000","32.900","","25.000",""
"C0AC40","2019-07-27 19:00:00","1079.000","138.000","3.000","21.000","0.990","890.600","-99.000","25.500","-99.000","-99.000","-99.000","26.100","","20.300",""
"C0AI00","2019-07-27 19:00:00","188.000","241.000","1.400","28.000","0.820","986.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.900",""
"C0T9M0","2019-07-27 19:00:00","92.000","321.000","0.600","27.600","0.890","998.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.200",""
"C0K430","2019-07-27 19:00:00","30.000","142.000","1.800","27.800","0.800","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.900",""
"C0Z170","2019-07-27 19:00:00","199.000","0.000","0.000","25.900","0.960","986.600","-99.000","5.500","-99.000","-99.000","-99.000","34.400","","24.900",""
"C0Z100","2019-07-27 19:00:00","36.000","0.000","0.200","28.000","0.890","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.000",""
"C0U710","2019-07-27 19:00:00","1942.000","0.000","0.100","16.300","0.990","807.200","-99.000","2.500","-99.000","-99.000","-99.000","20.300","","15.400",""
"C0SA30","2019-07-27 19:00:00","92.000","288.000","2.800","27.300","0.720","997.400","-99.000","0.000","10.800","294.000","","31.600","","26.000",""
"C0V500","2019-07-27 19:00:00","6.000","0.000","0.000","28.800","0.870","-99.000","-99.000","7.000","-99.000","-99.000","-99.000","30.100","","25.700",""
"CM0160","2019-07-27 19:00:00","196.000","26.000","0.600","25.200","0.940","991.200","-99.000","2.000","-99.000","-99.000","-99.000","34.900","","23.300",""
"C0V350","2019-07-27 19:00:00","36.000","302.000","0.900","27.800","0.840","1004.100","-99.000","0.500","-99.000","-99.000","-99.000","33.100","","25.600",""
"C0W120","2019-07-27 19:00:00","58.000","202.000","4.500","27.100","0.910","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","26.600",""
"C0R470","2019-07-27 19:00:00","103.000","327.000","0.300","27.900","0.890","996.000","-99.000","13.000","-99.000","-99.000","-99.000","31.500","","25.500",""
